,Tent ID,# of Residents less than 18 yr.,# of Residents more than 18 yr.,# of Tent Residents,Head of Household 1,HH1 Nickname,HH1 Sex,HH1 Age,HH1 Occupation,HH1 Occupation - Other,HH1 Vendor,HH1 Vendor - Other,HH1 Vendor Location,HH1 Vendor - Days Working per Week,Additional Comments,HH2 Nickname,HH2 Sex,HH2 Age,HH2 Occupation,HH2 Occupation - Other,HH2 Vendor,HH2 Vendor - Other,HH2 Vendor Location,HH2 Vendor - Days Working per Week,HH2 Additional Comments,# of Years Living in Village,Additional Comments - Living in Village,# of Years Living in Tent,# of People Living full time in tent,Education - School Attendance,Education - Name of School,Children Living Elsewhere,# of Children Living Elsewhere,Additional Comments - Children Living Elsewhere,Ownership,Ownership - Other,How much do you pay for rent?,Rent or Own Elsewhere,Rent or Own Elsewhere - Other,Previous Ownership,Marital Status,Marital Status - # of Years Together,Marital Status - Other,Marital Status - Additional Comments,Family Bacgkround,Problems in the Tent - Additional Comments,Unnamed: 66,Sleep # of People Per Night,Sleep - Difficulty Sleeping [Do you ever have issues sleeping?],Sleep - Frequency [How frequently do you have issues sleeping?],Do you normally wake up at night?,"Normally, how frequently do you wake up night?",What are the top two reasons you wake up at night or have issues the sleep?,Do you ever have trouble staying awake during the day?,"In the past week, how often did you have trouble staying awake? ",Sleep Time,Wake-up Time,How often do you get sick?,Additional Comments - Health,"In the past year, did someone in this home suffer from cough, congestion or similar problems?","During the last year, anyone living in the tent suffer from bronchitis, bronchiolitis or pneumonia?","If yes, how frequently did this person suffer from bronchitis, bronchiolitis or pneumonia?","In the past month, did anyone living in the tent suffer from diarrhea?",Do you have access to a latrine? ,Additional Comments - Latrine,Do you have electricity in your tent?,What is the main source of drinking water for members of your household?, How many gallons of water does your household use per day?,Do you ever drink water that isn't treated?,"Do you have any other comments, questions or other information you’d like to add?",Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96, Is there any risk that the tent will collapse?,In the past year did someone enter your house to steal something?,How many times were you stolen from? ,If you leave your tent are you concerned that someone ll steal from you?,"How often do you have friends, family or neighborhoods over to your tent?",What is the reason you do not have people over in the tent?,Do you have space to lie down if tired?,Do people living in the tent have space to keep their personal belongings?,"In this tent, if someone wakes up, do they wake up the other people? ",Do children have safe places to study?,Does your household own any animals?,"If yes, how many?",Does the household own a radio?,If yes does it function?,Would living in a block home create any changes in your life?,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Do you feel safe in your home?,What is the main thing that makes you feel safe? ,What is the main thing that makes you feel unsafe?,Do you feel safe leaving your children alone at home?,Do you feel safe walking in the community at night?,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Do you understand this interview does not guarantee that you ll receive a house from MOH?,Do you own the land the tent is on? ,Is the deed to the property in your name? -1,Is the deed to the property in your name? -2,Additional Comments - Land Tenure," If you were to receive a house, would you be willing to move to the area behind Healing Haiti?","If no, what is the main reason you are unwilling to move? ",Unnamed: 133,Unnamed: 134,What are the dwellings floors made of?,"Floors, if other please specify",What are the dwellings roof made of?,Do you feel this person qualifies for a home? ,"If no, explain.",Additional Comments - Home Qualification,Full-time Tent Resident 1,R1 Nickname,R1 Age,R1 Sex,R1 Occupation,R1 Name of School - Education,R1 Grade/Year in School - Education,R1 Class Name,R1 Occupation - Other,R1 Vendor,R1 Vendor - Other,R1 Vendor Location,R1 Vendor - Days Working per Week,R1  Relationship,R1 Additional Comments,Full-time Tent Resident 2,R2 Nickname,R2 Age,R2 Sex,R2 Occupation,R2 Name of School - Education,R2 Grade/Year in School - Education,R2 Class Name,R2 Occupation - Other,R2 Vendor,R2 Vendor - Other,R2 Vendor Location,R2 Vendor - Days Working per Week,R2 Relationship,R2 Additional Comments,Full-time Tent Resident 3,R3 Nickname,R3 Age,R3 Sex,R3 Occupation,R3 Name of School - Education,R3 Grade/Year in School - Education,R3 Class Name,R3 Occupation - Other,R3 Vendor,R3 Vendor - Other,R3 Vendor Location,R3 Vendor - Days Working per Week,R3 Relationship,R3 Additional Comments,Full-time Tent Resident 4,R4 Nickname,R4 Age,R4 Sex,R4 Occupation,R4 Name of School - Education,R4 Grade/Year in School - Education,R4 Class Name,R4 Occupation - Other,R4 Vendor,R4 Vendor - Other,R4 Vendor Location,R4 Vendor - Days Working per Week,R4 Relationship,R4 Additional Comments,Full-time Tent Resident 5,R5 Nickname,R5 Age,R5 Sex,R5 Occupation,R5 Name of School - Education,R5 Grade/Year in School - Education,R5 Class Name,R5 Occupation - Other,R5 Vendor,R5 Vendor - Other,R5 Vendor Location,R5 Vendor - Days Working per Week,R5 Relationship,R5 Additional Comments,Full-time Tent Resident 6,R6 Nickname,R6 Age,R6 Sex,R6 Occupation,R6 Name of School - Education,R6 Grade/Year in School - Education,R6 Class Name,R6 Occupation - Other,R6 Vendor,R6 Vendor - Other,R6 Vendor Location,R6 Vendor - Days Working per Week,R6 Relationship,R6 Additional Comments,Full-time Tent Resident 7,R7 Nickname,R7 Age,R7 Sex,R7 Occupation,R7 Name of School - Education,R7 Grade/Year in School - Education,R7 Class Name,R7 Occupation - Other,R7 Vendor,R7 Vendor - Other,R7 Vendor Location,R7 Vendor - Days Working per Week,R7 Relationship,R7 Additional Comments,Full-time Tent Resident 8,R8 Nickname,R8 Age,R8 Sex,R8 Occupation,R8 Name of School - Education,R8 Grade/Year in School - Education,R8 Class Name,R8 Occupation - Other,R8 Vendor,R8 Vendor - Other,R8 Vendor Location,R8 Vendor - Days Working per Week,R8 Relationship,R8 Additional Comments
10,13,4,2,6,,Madan maglois,Female,,Nothing,,,,,,,Jean magloire,Male,,Agriculture/Fish,,,,,,,37,My husband was working here so we moved here,7,6,Yes,"They go to Earling Haiti, i have some In attending Mersotisme",Yes,3,,Own,,,No,,Own House,Married,23,,,"my husband was working in the area so we moved here
Audio: [same]"," It is cool at nite and to hot to stay inside during the day
Audio: At night it's cold. When it's sunny you can't stay inside.",,,Yes,Very often,Yes,Sometimes,"It’s hot or cold, Annoyance by nd coming into the tent",Yes,1-2 times,7,,Very often,I have cold th mucus thats gives trouble. ,Yes,Yes,Sometimes,Yes,Yes,,No,Pump or well,,Yes,Is there the possibility of a making Home for a person of his own,,,,,,Yes,No,,Yes,Frequently,,No,No,No,Yes,Cat,1,No,,"My husband works here so we moved here 
Audio: Yes, a block house can change things, because in the tent it's hot. You can't stay inside when it's sunny. That also means that... [cut off]",,,,,Yes,"because anything can tare it, extremely flammable.",,No,Yes,,,,,,Yes,Yes,,,,,,,Dirt or soil,,Tin,Yes,,because this women great need of  it.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc21bbdfdb6f0e00c23137,,9,Female,Student,,,,,,Grandma,,,Lòt,"lekol mersotisme, lap fe 3eme Anne fondamantal. Li se pitit Pitt",,,6,Female,,,,,,,Grandma,,,Lòt,"lekol nan mersotisme, lap fe 3eme Ann kindergarten, se toujou pitit pitit mw",,,3,Female,Nothing,,,,,Grandma,,,,Lòt,li polo ale lekol,,,11,Male,Student,,,,,Grandma,,,,Lòt,li lekol nan Earling Haiti lap 5eme Anne fond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,7,1,8,8,Negela,Female,,Nothing,,,,,,,,,,,,,,,,,30,I was born in titanyen,7,8,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,2,,,"My Mother is alive her name is Gisela Reine, my grand mother Emelia i dont recall her last name. My Grandfathers last name was St. Evon.
Audio: [same, plus:] My mother is still alive.","Heat! the greatest issue is when it rains the flooding inside and outside the tent. Bugs and Miskito bites .
Audio: The heat! Also, when it rains hard the water gets inside. As well, it's torn. It's completely torn. I cover it with other tarps.",,,Yes,Very often,Yes,Very often,"It’s hot or cold, Anxiety",Yes,1-2 times,10,,Very often," I am sick in my heart, I almost died last week because I heard a loud noise, whenever I hear it my heart Trimbles.",Yes,Yes,Very often,Yes,No,I use other peoples toilets.,No,Pump or well,,Yes,I don't have any questions.,,,,,,Yes,No,,Yes,Sometimes,,Yes,No,No,Yes,No,,No,,"It would be a great change and good for me,my children and I would not get sick and suffer from bug bites.  
Audio: I would feel much better, because the tarp isn't good for us at all. When I had this child, he/she got sick because of the tarp. Myself too, I can't stand the heat.",,,,,No,,Because it is feathers/ fibers if you make a mistake it ll catch on fire.,No,Yes,,,,,,No,,,Was enough for me to go.,,,,,Dirt or soil,,Tin,Yes,,Because there are a lot of children she ll need a house.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc21b0f6f9df0c00714e3e,,14,Male,Student,He attended Evegelique of the Redemption,,,,,,,,,,,,12,Male,Nothing,,,,,,,,,Pitit gason,li pa ale lekol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,31,4,2,6,6,Paloulou,Female,,Nothing,,,,,,,,,,,,,,,,,18,I was born in the area,7,6,No,,No,,So I can leave they don't live here,Other,,,No,,Own House,Other,,,I have 1 child but I live alone,"I live th my sister Lacrine, my daughter is Sabeline, my Mom is Antoinia she's not here. My Dad Raybert is deceased
Audio: [same as above, plus...] My Mom isn't here.","when it rains the inside gets wet
When it rains, the water comes inside. Not that it leaks. The water flows from behind and through the tent along the ground.",,,Yes,Very often,Yes,Very often,"The heat or the cold, the wind causing problems.",Yes,1-2 times,9,,Rarely,I suffer from hypertension and diabetes,Yes,No,,Yes,No,I use other peoples toilets.,No,Pump or well,,Yes,No,,,,,,No,Yes,1,Yes,Sometimes,,Yes,Yes,No,Yes,No,,No,,"When it rains it comes inside tent, the Heat and security
Audio: Yes, it can bring about changes because when it rains water comes inside. Also, it's hot. Plus if I'm in a block house I'll be safer and more comfortable.",,,,,No,,because the tent structure/material is destroyed easily,No,Yes,,,,,,Yes,No,,"The land is for  me, I have to go",,,,,Dirt or soil,,Tin,Yes,,"Because she deserves it, great need.",Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc21abdf12bf0c000e1c90,,5,Male,Student,,,,,,,,,Neve,,,,4,Male,Student,,,,,,,,,Neve,,,,7,Female,Nothing,,,,,,,,,Pitit fi,7mwa,,,7,Female,Nothing,,,,,,,,,Sè,,,,25,Female,Nothing,,,,,,,,,Sè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,33,1,4,5,5,Liline,Female,,Small business outside or nearby the home,,"Rice, beans, plantains or produce",,,2,,,,,,,,,,,,15,Because my mother livesin the area that's why I moved to Titanyen,7,5,"Some of my children go to school, but not all.",,Yes,1,Dachline is living th her aunt.,Own,,,No,,Rent a house,Other,,,I am not married but I have a boyfriend we don't live together.,"My husband was sick and we came here to take care of home and sayed
The father of my children was sick, and so we came here to take care of him. Everything he owned he sold to care for his health. I didn't have much, so I came here to live with my mom.","it leaks, the fibers rip
Audio: When it rains, the children can't sleep. The roof leaks a lot. You'd think it's a tap. It leaks soooo much! When a tub is full, go throw it outside.",,,Yes,Very often,Yes,Very often,"The heat or the cold, the wind causing problems.",Yes,1-2 times,8,,Sometimes,I feel in bad Health like someone who is going to die,Yes,No,,Yes,Yes,,No,Pump or well,,Yes,I would like to know if the mission could give me a house of my own,,,,,,Yes,No,,Yes,Frequently,,Yes,No,,Yes,Goat,5,No,,"Im in a tent. at any time the wind can totally destroy it. the Block home is will protect me from that
Audio: Underneigth a tarp, I'm not safe. Any time a thief wants to, he can just rip the tarp and walk inside. A block house would be different. Here chickens tear it up to get inside.",,,,,No,,"because thieves enter easily, and it does not protect you from the wind well",No,Yes,,,,,,Yes,Yes,No,"The land is for me, I have to go",,,,,Dirt or soil,,Tin,Yes,,In great need,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc206d7819580d006cca1d,,28,Female,Nothing,,,,,,,,,Pitit fi,,,,22,Male,Student,,,,,,,,,Pitit gason,,,,19,Male,Student,,,,,,,,,Pitit gason,,,,16,Male,Student,,,,,,,,,Pitit gason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,32,5,2,7,7,Madanm,Female,,Small business outside or nearby the home,,Soda and Snacks,,,4,,,Male,43,Nothing,,,,,,,2,I moved here because of Financial problems,2,7,No,,No,,,Own,,,No,,Rent a house,Common Law,15,,,"I saw living in Port au Prince we bad to move to Titanyen then my husbands tobacco business burn down could not Pay our rent they allowed us to place tent here.
Audio: I wasn't in Titanyen. I was in Port au Prince. In 2004 there was guns being fired, we couldn't stay, so we came to Titanyen and rented a house. My husband's business was burnt, and so we weren't able to pay for the house anymore. That's why we made our own place to live.","it leaks alot
Audio: It's a house for the sun, not a house for the rain. Any time it rains we can't sleep. The same way it rains outside, that's how it rains inside the house. It leaks so much! The day before yesterday, there was a piece of wood in the back [part of the house]. I look and see the wood fell in a pot of sauce. I put some eggs on the table. It didn't fall on the eggs, it fell on a pot of water instead. The pieces of planks are callapsing in the back.",,,Yes,Very often,Yes,Very often,"The heat or the cold, the wind causing problems.",Yes,1-2 times,9,,Very often,I was sick for 2 months I am aniemic and suffer from fevers,Yes,No,,Yes,No,I use other peoples toilets or the ravine,No,Pump or well,,No,"My only request is to receive a house of my own I have no where to live, just other people's homes",,,,,,Yes,Yes,2,Yes,Sometimes,,No,No,,No,No,,Yes,Yes,"Yes! Well I am living in a tent, I have to urinate in the open. I will be able to go inside the block.
Audio: [same, I think. Somewhat inaudible. The transciption might not be 100%]",,,,,No,,because the tent is completely destroyed,No,Yes,,,,,,No,,,Someone  allows  me to share their land,,,,,Dirt or soil,,Tin,Yes,,the women is in great need of a house.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc219d1c46930d006f4bb3,,14,Female,Student,,,,,,,,,Daughter,,,,11,Male,Student,,,,,,,,,Son,,,,9,Female,Student,,,,,,,,,Daughter,,,,5,Female,Student,,,,,,,,,Daughter,,,,2,Male,Nothing,,,,,,,,,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,83,5,2,7,7,Rolus,Male,,Paid Consistent Job,,,,,,,Marie Ginette,Female,,Nothing,,,,,,,7,Dislocated after the earthquake,7,7,"Some of my children go to school, but not all.",,Yes,4,,Own,,,No,,Rent a house,Married,7,,,"My house was completely destroyed so we moved here in to the Samaritan tents. that's it
Audio: The family saw I was in misery. They saw my house was destroyed and I had nowhere to live. They made me come here, and they gave me a tent.","heat
Audio: The heat! When it's sunny, during the day, you practically can't be inside. We sit here outside. We don't have anywhere else to rest. When I have a child inside, the misery!!",,,Yes,Very often,Yes,Very often,"It’s hot or cold, Annoyance by nd coming into the tent",Yes,1-2 times,9,,Rarely,Thank God we are not sick often,Yes,No,,Yes,Yes,,No,Pump or well,,No,No,,,,,,Yes,No,,Yes,Sometimes,,Yes,No,No,Yes,"Pig, Goat ","1 Pig, 1 Goat ",Yes,Yes,"We had to find. shelter is a little corner from the ,tent was unbearable
Audio: When it's windy we can hardly stay inside. We have to come sit outside. It shakes too much. There was a wind storm once, we slept over here, under this little thing, because we didn't have anywhere else to sleep.",,,,,No,,"Wind, fire hazard",No,Yes,,,,,,Yes,Yes,No,This is a good church for us,,,,,Concrete,,Tin,Yes,,Because she has a lot of children,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58dc2184f6f9df0c00714dbd,,10,Male,Elèv,,,,,,,,,Pitit gason,,,,8,Female,Elèv,,,,,,,,,Pitit fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,92,4,2,6,6,Ti madanm,Female,,Small business outside or nearby the home,,Milk,Roasted peanuts and boil tea,,7,,,,,,,,,,,,31,i have lived in Titanyen for a long time.,7,6,"Some of my children go to school, but not all.",,,1,Because my child  is here th th a few members of my family ,Own,,,No,,Own House,Single,,,,I was out in the country. I moved to Titanyen so that I could run a business.,The tent leaks because the beams are breaking. It's a tent they uncovered and then covered again. It leaks. It's hot. The tarp gives the kids problems. It gives them eye disease. Their eyes are red.,,6,Yes,Sometimes,No,,,Yes,3-4 times,10,9,Very often,"Vant femal tet femal grip soufrans nan ko
Stomach aches, headaches, colds, body aches",Yes,Yes,Sometimes,,,It's no good because when I sit down I'm scared.,No,Pump or well,,,I don't always have money.,,,,,,Yes,No,,No,Never,Because that's the only child with me.,No,No,No,No,Goat,2,No,,"The tent gives me so many problems, if they were to change it for me, and give a house with a couple blocks, I'll thank God first. He's the one I should thank first, and then the person doing the rest.",,,,,Yes,I don't think anyone can do anything to me.,,,No,,,,,,,,,It's inherited land. I have my own small piece.,,,,,Dirt or soil,,Tin,No,,Because they're living in unclean conditions.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58de5f949c854b0d0026b7c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,91,0,3,3,,Ti djo boss koud,Male,,Small business outside or nearby the home,,,,,,,Marie Claude,Female,,Small business outside or nearby the home,,"Rice, beans, plantains or products",,,3,,12,,7,4,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Own House,Married,4,,,"I'm in Titanyen because my mom died, and then my dad died. I didn't have anyone else. My family was Titanyen. We had to leave where we were and come live in Titanyen.","The tent causes a lot of problems. When we're inside, the heat is so unbearable we can't stay inside. We have to go elsewhere, like in the street, and wait for noon to pass; it's just too hot. The tarp causes a lot of problems. Even the kids are often sick because the tarp is too hot for them, they can't stand it. Lots of problems.",,4,Yes,Sometimes,,Very often,"Noise in the back (animals, people)",No,,10,8,Sometimes,"Headaches, the flu, body aches",Yes,Yes,Sometimes,,,,No,Pump or well,,No,Because we have no way to treat the water,,,,,,No,,1,,Never,Because my wife and I are enough.,No,No,,No,Cow,1,Yes,Yes,"I'll feel more at ease. Both me and my whole family, we won't get sick as easily, because the heat will diminish. Also, we'll be safer. Thieves won't be able to get in our house. If we're all going out we can't close the door and we leave. That will change a lot. When we're in the tent, there's a lot of difficulties. If there are 2 people in the house, if one leaves, the other can't leave because we're living in fear.",,,,,No,,"Because it's a tent, I could be attacked at any time.",No,No,,,,,,,,,,,,,,Concrete,,Tin,No,,Because they way they're living in awful.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58de5f909c854b0d0026b7c7,,,Male,Mwen travay kòm yon kontraktè,,,,,,,,,papa,Genyen 4 moun kap viv nan Kay la 2 granmoun ak 2 timoun. Mwen koud lem jwenn kontra ak si gen moun ki pote banm koud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,96,0,1,1,1,,Male,,Nothing,,,,,,,,Male,,,,,,,,,57,,7,1,No response/cannot remember,,No,,I don't have children  living th they all live in their own homes ,Own,,,No,,Own House,Single,,,I was married. My wife died.,"I came to Titanyen because I needed to send my child to school. When I was out in the country, the school didn't work the way I needed it to in order to get my children a good education. That's why I came to Titanyen. I moved here to educate my children.","The tent is very hot for me. Also, insects are constantly making noise inside the tent. Sometimes at night that bothers me. Sometimes I feel I just can't live in the hosue. It causes me many problems. All of the tarps in the tent are torn, down to the last one. I sew them together because I'm sleeping outside, eventhough I'm in the tent.",,1,No,,,,,No,,8,7,Sometimes,High blood pressure and headaches.,Yes,No,,Yes,Yes,,No,Pump or well,,,I don't always have money. I'm not working.,,,,,,Yes,No,,No,Never,Because I can sleep alone.,Yes,Yes,No Response/Cannot Remember,No,No,,No,,[The audio doesn't contain any speech],,,,,Yes,Because Jesus is in my life.,,Yes,Yes,,,,,,Yes,Yes,Yes,The land is for me and my girlfriend.,,,,,Concrete,,Tin,Yes,,Because they're old and can't take the heat.-,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58de5f8d1ea5400d0093e17a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,27,2,5,7,7,,Male,,Contracted Worker,,,,,,,,Female,,Small business outside or nearby the home,,"Rice, beans, plantains or products",,,6,,16,I've lived here for 16 years I like this area,,7,Yes,They all go to school thanks to Jesus.,No,,,Own,,,No,,Own House,Married,32,,We've been living together for 32 years.,"So that the kids could be closer to school.
Audio: What made me leave Saudeau to come to Titanyen se my childrens' education, so that the school would be closer so that they don't have to walk so far on foot. When they were in Saudeau they took a long time to get to the village to go to school. Here they're closer.","The tent would leak. It's so hot you almost can't sleep inside it. You'd have to leave the doors wide open. It's so hot. You know, the tarps make it hot.",,7,Yes,Very often,No,,,Yes,3-4 times,9,8,Rarely,"Because of the flu, headaches, etc.",Yes,No,,No,Yes,It's not in good shape but it'll do for now.,No,Pump or well,,,I don't always have money.,,,,,,Yes,Yes,1,Yes,Sometimes,,No,No,Yes,No,"Dog, Goat","1 Dog, 1 Goat",No,,"With a block house, you can leave, go to work, you shut your door and thieves can't get in. But when it's a tent, the thief just has to cut the tarp. You almost can't leave because you need to be here watching the tent every day.",,,,,No,,"Because it's plastic, it can burn down. Anything can happen.",No,Yes,,,,,,No,,,Because I'm on public land.,,,,,Concrete,,Tin,Yes,,Because they have a bunch of kids and it's very hot.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58de5f86e036c70d0078b921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,303,3,2,5,5,Bennadye,Male,,Contracted Worker,,,,,,,Yvanne,Female,,Paid Consistent Job,,,,,,,35,I have lived in Titanyen for 35 years. I was born in Titanyen and I'm still living in Titanyen.,7,5,Yes,"They all go to school. Yes, all of them are in school but 2 are in MOH and one is in Titanyen. That makes 3.",No,,All my children are with me.,Own,,,No,,Own House,Married,7,,"We've been married for 7 years, common-law for 7. We lived common-law for 7 years plus 7 years married. That makes 14 years together.","My mom had me here. I was born in the area, I was raised in the area. That's how I can explain it. I was was raised here, I was born here. //  Why am I here? Ever since I was little I've been here. I was raised here. My mom had me here. This is where my whole family lives, and so I stayed here.","The biggest problem with the tent is that it's hot. When the sun is high you can't stay inside, you have to get away from the tent. That causes different illnesses. That's the problem. // The biggest problem with the tent is that when the sun is hot I can't be inside, it's too hot. That can make the children sick. Also, when it's really windy, like during a hurricane, we're scared because it's a tent. We can't relax.",,5,Yes,Very often,No,,,Yes,3-4 times,9,8,Sometimes,"Colds, headaches, the flu",Yes,No,,Yes,No,We go in the bush. We go in the bush because we can't afford a latrine.,No,Pump or well,,Yes,We don't always have money to buy. We drink water that's not treated because we don't always have money.,,,,,,Yes,No,,Yes,Sometimes,Because I have my family.,No,No,No,No,No,,No,,"The changes a block house bring about in my life... During hurricane season, it would be able to impede things like wind and rain better than the tent. // It would always be better for me to live in a block house because the tent, because of the heat, it can make the kids sick. The kids need a block house. That way they'll be safer, and there will be less illness in the family, because the heat causes us problems. And when there's a hurricane we won't have any problems because we know we're safe.",,,,,No,,Because it's made of plastic. Anything can happen. // Because it's a tent. It can tear. It can catch fire at any time.,No,Yes,,,,,,No,,,It's on public land.,Yes,,,,Dirt or soil,,Tin,Yes,,Because they're living very poorly. They really need to get out of this living situation.,Please see record detail page - https://app.formyoula.com/templates/583f26b8174c850d00c01654/forms/58de5f83bcb14a0c001a8b02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
